"datetime_mountain","time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2","ch4","co2","nox","no","no2","co","o3","rd_particle_B","radon_B","radon_pCi","rd_particle_pCi","wdr_deg","wsp_ms","temp_f","relh_percent","solr","pressure_altcorr","rain","water_vapor_mr"
2023-06-17 04:05:00,2023-06-17 10:05:00,265.5,1.964,161.2,0.4177,0.01771,26.05,67.97,0.7068,1.69,22.22,26.77,9.891,0.00558,4.128,2.354,1.586,2.485,0.251,1.162,0.4271,0.84135294117647,0.475944444444445,3947.6,448.5,30.898,1.748,29.146,214.92,3.3,8.5,29.3,0.792,0.23,110.4,1.45,76.26,21,0,1012.8,0,4.5
2023-06-17 05:05:00,2023-06-17 11:05:00,399.2,2.388,238.1,0.4766,0.02451,42.57,108.5,0.9872,2.321,32.53,37.11,12.61,0.00558,5.121,2.918,1.832,3.019,0.3285,1.338,0.5129,12.2296111111111,0.700722222222222,4540.2,456.71,48.616,18.421,30.194,288.74,0.6,14,58.6,1.585,0.378,12.3,0.55,74.31,24,0,1012.9,0,4.8
2023-06-17 06:05:00,2023-06-17 12:05:00,309.9,2.682,207.1,0.5581,0.02471,36.44,91.45,1.082,1.923,28.96,34.03,12.37,0.00558,5.53,2.732,2.3,3.063,0.2765,1.524,0.5002,2.75055555555556,0.701388888888889,4459.8,460.25,74.829,45.534,29.3,246.3,1.1,16.5,17.1,0.461,0.446,262.5,0.99,74.09,23.4,11.5,1013.2,0,4.7
2023-06-17 07:05:00,2023-06-17 13:05:00,275.5,2.66,183,0.5424,0.02245,35.57,95.02,1.132,2.17,32.75,39.28,13.87,0.00558,5.553,3.143,2.05,3.153,0.245,1.334,0.4523,1.16277777777778,0.676388888888889,4033.3,456.13,43.086,19.553,23.532,286.41,3.4,29.5,39.6,1.07,0.797,114.3,0.25,74.35,23.6,79.2,1013.6,0,4.7
2023-06-17 08:05:00,2023-06-17 14:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48444444444444,0.877611111111111,4688.1,454.87,68.016,35.308,32.706,306.71,5.4,14,20.8,0.563,0.378,113.2,1.13,78.36,20.8,199.3,1013.8,0,4.7
2023-06-17 09:05:00,2023-06-17 15:05:00,346.8,2.239,223.1,0.4821,0.02267,41.28,104.2,1.098,2.037,31.53,36.11,12.07,0.00558,4.745,2.516,1.616,2.58,0.2084,1.032,0.3504,4.26555555555556,0.837,4317.8,444.94,44.011,18.423,25.587,256.79,15,16,30.3,0.819,0.432,355.3,1.85,80.82,21.7,414.8,1013.9,0,5.4
2023-06-17 10:05:00,2023-06-17 16:05:00,179,1.062,111.6,0.221,0.006999,18.12,46.83,0.5316,1.08,14.07,15.5,4.738,0.01897,1.665,1.781,0.5485,1.344,0.1365,0.3792,0.145,1.77,0.615555555555556,3151.3,435.35,18.983,6.338,12.646,169.52,27.7,20.5,28.4,0.768,0.554,350.1,3.22,84.25,16.9,540.2,1013.7,0,4.7
2023-06-17 11:05:00,2023-06-17 17:05:00,90.62,0.4446,48.94,0.09653,0.006999,7.827,19.04,0.249,0.3912,5.668,6.096,1.916,0.01147,0.7206,0.637,0.2461,0.5403,0.0624,0.1616,0.06672,1.25561111111111,0.609222222222222,2545.5,426.78,8.469,2.444,6.025,131.29,42.4,14.5,26,0.702,0.392,346.3,2.52,91.29,12.7,929,1013.2,0,4.4
2023-06-17 12:05:00,2023-06-17 18:05:00,7.2,0.01182,3.938,0.02302,0.006999,0.7454,1.664,0.1078,0.05232,0.5705,0.5624,0.1865,0.00558,0.08411,0.09345,0.05178,0.06574,0.008239,0.02203,0.004025,0.273823529411765,0.591444444444444,1968.9,423.89,2.197,0.647,1.55,109.8,47,4.5,15.1,0.407,0.122,71.4,1.09,97.32,8.3,1073.2,1012.4,0,3.5
2023-06-17 13:05:00,2023-06-17 19:05:00,15.22,0.2355,9.415,0.07316,0.006999,1.791,4.389,0.1624,0.1377,1.512,1.767,0.9658,0.00558,0.6535,0.3577,0.3036,0.4537,0.0374,0.1526,0.04918,0.247444444444444,0.677411764705882,2023.7,424.59,1.857,0.641,1.216,103.55,55.1,8.5,8.7,0.235,0.23,175.2,2.15,99.03,8.1,608.7,1011.4,0,3.6
2023-06-17 14:05:00,2023-06-17 20:05:00,0.9896,0.01182,0.9074,0.008918,0.006999,0.1887,0.3071,0.09882,0.005137,0.1023,0.1161,0.05614,0.03123,0.02936,0.02786,0.03004,0.01896,0.003896,0.004025,0.004025,0.2,0.551777777777778,1927.1,423.5,0.375,0.119,0.255,87.76,50.3,9.5,15.3,0.414,0.257,260.4,6.71,99.06,8,479.6,1011,0,3.5
2023-06-17 15:05:00,2023-06-17 21:05:00,3.368,0.1324,1.983,0.07287,0.006999,0.4334,0.9059,0.1739,0.01921,0.2924,0.3131,0.1185,0.01583,0.05347,0.03845,0.03296,0.02654,0.003896,0.004025,0.004025,0.2,0.510388888888889,1945.6,424.17,3.152,1.146,2.006,97.75,51.3,4,2.1,0.057,0.108,248.3,7.13,100.78,8,812.1,1010.1,0,3.7
2023-06-17 16:05:00,2023-06-17 22:05:00,234.7,0.1003,110.3,0.03367,0.006999,16.26,39.68,0.3616,0.7576,11.76,14.09,4.336,0.01488,1.235,0.2858,0.3129,0.2974,0.01353,0.1083,0.02157,0.2,0.6775,3970.8,424.38,14.008,6.186,7.824,96.1,51.3,1,8.6,0.234,0.027,236.9,8.28,100.17,7.4,314.8,1009.3,0,3.4
2023-06-17 17:05:00,2023-06-17 23:05:00,2.995,0.01182,1.717,0.03377,0.006999,0.3494,0.7198,0.12,0.01463,0.2341,0.2609,0.1013,0.02828,0.04763,0.03257,0.02838,0.02728,0.003896,0.004025,0.004025,NA,0.588,1935.7,423.69,2.294,0.425,1.869,99.52,55.1,1,8.7,0.235,0.027,254.7,9.24,100.19,7,691.1,1009,0,3.2
2023-06-17 18:05:00,2023-06-18 00:05:00,2.415,0.01182,1.405,0.008918,0.006999,0.2854,0.5807,0.07623,0.01291,0.173,0.1881,0.07166,0.0167,0.03073,0.02237,0.01673,0.0181,0.003896,0.004025,0.004025,0.8588,0.400176470588235,1935.5,423.59,0.674,0.131,0.542,91.47,49.4,3.5,8.6,0.234,0.095,284.7,6.82,99.39,7.6,242,1008.8,0,3.4
2023-06-17 19:05:00,2023-06-18 01:05:00,1.641,0.01182,0.758,0.0259,0.006999,0.1604,0.2618,0.08147,0.005137,0.09175,0.09234,0.05697,0.00558,0.04178,0.03776,0.04366,0.05229,0.02314,0.05725,0.02991,0.715055555555556,0.248722222222222,1937.3,423.89,1.688,0.179,1.508,101.61,48.7,11,8.7,0.235,0.297,284.8,7.52,98.32,8,154.3,1009.1,0,3.4
2023-06-17 20:05:00,2023-06-18 02:05:00,16.55,0.01182,11.8,0.008918,0.006999,2.213,5.867,0.1009,0.1332,1.77,2.106,0.78,0.00558,0.3558,0.0834,0.09776,0.1163,0.003896,0.01371,0.004025,0.322722222222222,0.447611111111111,2016.5,425.04,1.113,0.066,1.047,101.03,43.7,5.5,13.2,0.356,0.149,272,3.91,95.31,8,2.1,1009.6,0,3.1
2023-06-17 21:05:00,2023-06-18 03:05:00,8.851,0.3195,11.02,0.04825,0.006999,1.03,2.127,0.335,0.04054,0.6119,0.6739,0.2434,0.00558,0.1116,0.03801,0.06566,0.05593,0.003896,0.03311,0.004025,0.2,0.2,1981.7,424.9,2.121,0.028,2.075,207,36.9,3,8.6,0.234,0.081,268.1,2.96,91.76,9,0,1010.4,0,3.2
2023-06-17 22:05:00,2023-06-18 04:05:00,67.34,0.01182,48.19,0.02605,0.006999,10.17,27.39,0.168,0.626,9.444,11.31,3.875,0.00558,1.286,0.284,0.3297,0.3953,0.01993,0.1396,0.03488,0.2,0.2,2320.5,425.89,5.147,0.092,5.054,117.89,29.5,1,17.4,0.471,0.027,277.8,2.48,88.2,10,0,1010.9,0,3.1
2023-06-17 23:05:00,2023-06-18 05:05:00,112.3,0.3171,74.68,0.09127,0.006999,13.73,35.15,0.3598,0.7328,11.7,13.69,4.87,0.00558,2.134,0.4647,0.8908,0.7645,0.04381,0.4071,0.09939,0.282666666666667,0.355666666666667,2673.5,427.21,13.924,7.341,7.839,149.17,28.2,10,10.6,0.287,0.27,243.9,3.09,83.54,11.6,0,1010.7,0,3.1
2023-06-18 00:05:00,2023-06-18 06:05:00,40.66,0.09034,26.81,0.06096,0.006999,4.95,11.88,0.1314,0.1995,3.585,4.045,1.496,0.00558,0.9336,0.1162,0.4842,0.308,0.02062,0.1997,0.04301,0.2,0.281333333333333,2202.1,429.41,6.176,0.096,6.08,94.02,33.7,2,4.2,0.115,0.027,233.4,4.12,81.33,12.4,0,1010.6,0,3.1
2023-06-18 01:05:00,2023-06-18 07:05:00,71.4,0.01182,59.72,0.02011,0.006999,11.99,29.67,0.127,0.5153,9.644,11.07,4.049,0.00558,1.618,0.2259,0.6382,0.439,0.02668,0.321,0.06702,0.2,0.2,2233.3,427.62,3.763,0.165,3.599,89.89,41.7,3.5,10.6,0.285,0.095,233.9,5.05,81.81,12,0,1010.4,0,3.1
2023-06-18 02:05:00,2023-06-18 08:05:00,23.67,0.0627,13.14,0.0507,0.006999,2.378,5.292,0.1241,0.1111,1.75,1.736,0.6046,0.00558,0.2765,0.1124,0.1158,0.2051,0.02623,0.09825,0.03741,0.272055555555556,0.2,2159.3,427.76,6.547,0.137,6.41,110.72,36.2,5,31.8,0.86,0.135,0.3,3.07,80.64,11.2,0,1011.3,0,2.8
2023-06-18 03:05:00,2023-06-18 09:05:00,67.88,0.4624,44.68,0.134,0.006999,7.961,17.62,0.2338,0.2898,4.955,5.153,1.537,0.00558,0.5613,0.4336,0.1939,0.4154,0.03913,0.1301,0.04083,0.899058823529412,0.376777777777778,2447.1,430.98,8.873,0.106,8.768,134.33,29,13.5,42.9,1.161,0.365,343.2,1.81,77.67,12.6,0,1011.3,0,2.8
2023-06-18 04:05:00,2023-06-18 10:05:00,24.45,0.05607,14.06,0.0538,0.006999,2.346,5.627,0.1221,0.1877,1.84,1.916,0.6441,0.00558,0.2482,0.4037,0.09646,0.2985,0.04111,0.07812,0.0271,1.08355555555556,0.603777777777778,2151.7,427.74,2.863,0.082,2.781,112.87,35.9,1,23.5,0.635,0.027,26.1,3.39,76.5,14,0,1012,0,3
2023-06-18 05:05:00,2023-06-18 11:05:00,34.05,0.5613,19.97,0.1618,0.006999,3.233,7.605,0.2197,0.2081,2.329,2.406,0.781,0.00558,0.3024,0.4809,0.1144,0.3763,0.04906,0.1017,0.03523,1.1785,0.495722222222222,2288.1,435.18,12.716,0.128,12.588,131.78,26.5,11,55.6,1.503,0.297,344.4,1.19,73.93,20,0,1012.6,0,3.9
2023-06-18 06:05:00,2023-06-18 12:05:00,31.88,0.1219,21.53,0.06125,0.006999,3.875,9.471,0.1394,0.2452,3.226,3.43,1.149,0.00558,0.4251,0.4793,0.1602,0.3916,0.05635,0.1242,0.05167,1.27,0.444722222222222,2234.6,431.49,9.368,0.14,9.228,125,35.5,1,21.2,0.574,0.027,334.5,2.06,73.04,23.2,11.1,1013.6,0,4.4
2023-06-18 07:05:00,2023-06-18 13:05:00,40.79,0.132,26.79,0.06162,0.006999,3.877,9.456,0.1575,0.2293,2.778,2.952,0.9402,0.00558,0.4259,0.4497,0.2122,0.3948,0.05721,0.1681,0.05818,1.1314375,0.371166666666667,2308.1,435.22,10.597,1.509,9.089,123.93,31.6,1,46.7,1.262,0.027,359.3,1.46,73.86,24.2,163.1,1014.4,0,4.8
2023-06-18 08:05:00,2023-06-18 14:05:00,21.24,0.03728,14.42,0.03619,0.006999,2.411,6.17,0.1147,0.1638,1.922,2.041,0.6693,0.00558,0.2628,0.3202,0.1008,0.2408,0.03349,0.07031,0.02029,0.970111111111111,0.59,2157.6,427.64,5.468,1.102,4.366,116.69,49.8,3.5,38.4,1.037,0.095,27,2.24,76.19,24,399.1,1014.5,0,5.1
2023-06-18 09:05:00,2023-06-18 15:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.788777777777778,0.611444444444444,2113,425.35,3.041,0.699,2.342,116.74,55.2,12,17.3,0.467,0.324,6.8,3.27,78.69,23.1,611.2,1014.4,0,5.3
2023-06-18 10:05:00,2023-06-18 16:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794705882352941,0.646235294117647,2096.7,424.27,2.102,0.461,1.641,123.36,62.5,1,21.9,0.592,0.027,60.8,1.84,81.79,21,790.9,1014.2,0,5.4
2023-06-18 11:05:00,2023-06-18 17:05:00,26.94,0.09675,23.76,0.05238,0.006999,4.294,10.92,0.1608,0.2292,3.112,3.398,1.02,0.00558,0.3582,0.4011,0.1208,0.2671,0.0299,0.09699,0.02718,0.559176470588235,0.573666666666667,2091.3,422.87,1.986,0.378,1.608,143.09,69.3,5.5,19.9,0.538,0.149,107.2,1.88,85.48,18.7,932.2,1013.5,0,5.4
2023-06-18 12:05:00,2023-06-18 18:05:00,19.23,0.2943,13.21,0.08265,0.006999,2.243,5.918,0.215,0.1545,1.894,2.19,0.7114,0.00558,0.2578,0.3116,0.08105,0.1958,0.01501,0.004025,0.004025,0.295444444444444,0.493611111111111,2092.6,424.58,1.796,0.346,1.451,129.3,73.5,1,4.3,0.116,0.027,183.6,2.21,89.31,16,1035.2,1012.7,0,5.2
2023-06-18 13:05:00,2023-06-18 19:05:00,34.63,0.2435,22.72,0.06933,0.006999,3.874,9.935,0.2231,0.2181,2.891,3.295,1.052,0.00558,0.3747,0.3888,0.1135,0.2599,0.0221,0.004025,0.01245,0.346388888888889,0.570611111111111,2189.6,424.3,2.966,0.403,2.564,123.04,86.6,1,8.6,0.234,0.027,124.4,2.26,92.52,14,1076,1011.4,0,5
2023-06-18 14:05:00,2023-06-18 20:05:00,14.72,0.05487,9.392,0.03429,0.006999,1.615,4.046,0.1573,0.09965,1.199,1.319,0.4166,0.00558,0.1455,0.2137,0.04852,0.1434,0.003896,0.004025,0.004025,0.257944444444444,0.640111111111111,2053.7,424.13,1.306,0.234,1.072,102.66,78.2,5.5,15.4,0.415,0.149,164,3.58,95.83,10.4,1035.7,1010.3,0,4.2
2023-06-18 15:05:00,2023-06-18 21:05:00,16.9,0.05805,9.344,0.0325,0.006999,1.509,3.699,0.1249,0.08346,1.057,1.16,0.3601,0.00558,0.1359,0.1866,0.05144,0.109,0.009371,0.004025,0.004025,0.2,0.649388888888889,2085.4,424.89,1.249,0.207,1.043,108.86,80.6,7.5,4.3,0.116,0.203,155.8,3.31,98.18,10,936.6,1009,0,4.3
2023-06-18 16:05:00,2023-06-18 22:05:00,1.144,0.01182,0.8011,0.008918,0.006999,0.1951,0.3215,0.1141,0.005137,0.125,0.1247,0.05605,0.01121,0.0273,0.02804,0.0241,0.01744,0.003896,0.004025,0.004025,0.2,0.650705882352941,1936.8,424.2,0.339,0.119,0.219,91.03,58.9,4.5,8.7,0.235,0.122,270.4,7.95,102.09,8,813.4,1008.2,0,3.9
2023-06-18 17:05:00,2023-06-18 23:05:00,1.865,0.01182,1.044,0.01812,0.006999,0.2542,0.4758,0.1084,0.01155,0.1534,0.1563,0.05611,0.00558,0.02134,0.03135,0.01817,0.0169,0.003896,0.004025,0.004025,0.2,0.834823529411765,1936.3,424.07,NA,NA,NA,99.08,56.6,1,17.7,0.479,0.027,285.1,7.93,102.04,8.1,617.1,1007.6,0,3.9
2023-06-18 18:05:00,2023-06-19 00:05:00,2.685,0.01182,2.051,0.008918,0.006999,0.4556,1.014,0.1075,0.02453,0.3426,0.3842,0.1398,0.01263,0.05606,0.03935,0.0316,0.0307,0.003896,0.004025,0.004025,0.2,0.81475,1944,424.09,0.313,0.076,0.237,90.93,56.9,1,10.9,0.295,0.027,262.6,6.61,101.59,8.1,329.7,1007.5,0,3.9
2023-06-18 19:05:00,2023-06-19 01:05:00,2.326,0.01182,1.314,0.02712,0.006999,0.2789,0.5478,0.1331,0.01068,0.1736,0.1793,0.07036,0.01565,0.03087,0.03861,0.02058,0.036,0.003896,0.004025,0.004025,0.2,0.667944444444444,1943.7,424.36,0.677,0.078,0.599,97.1,57.2,2.5,4.3,0.116,0.068,277.5,6.58,100.3,8,93.4,1007.8,0,3.7
2023-06-18 20:05:00,2023-06-19 02:05:00,8.972,0.04014,6.101,0.03881,0.006999,1.163,2.715,0.09887,0.04976,0.7755,0.8598,0.2631,0.02061,0.09608,0.04651,0.04313,0.05575,0.003896,0.004025,0.004025,0.2,0.607222222222222,1978.6,426.05,0.946,0.059,0.884,107.8,49.9,5,4.1,0.111,0.135,276.3,3.62,96.74,9,4.4,1008.4,0,3.7
2023-06-18 21:05:00,2023-06-19 03:05:00,53.37,0.02928,37.69,0.04715,0.006999,7.734,20.52,0.1498,0.4666,6.905,8.212,2.848,0.00558,1.057,0.2436,0.3135,0.3525,0.02224,0.1597,0.05363,0.2,0.597833333333333,2231.7,425.19,1.983,0.028,1.941,118.18,40.8,5,10.8,0.292,0.135,260.7,3.11,93.27,10,0,1009.2,0,3.7
2023-06-18 22:05:00,2023-06-19 04:05:00,208.5,0.1716,100.4,0.07415,0.006999,15.14,35.39,0.2526,0.7245,10.43,12.3,5.624,0.00558,2.545,0.7212,0.9188,1.154,0.05303,0.4467,0.1109,0.815411764705882,0.6055,3671.6,430.64,22.26,9.644,12.615,137.47,23.4,3.5,17.5,0.473,0.095,230.3,2.67,88.45,12.3,0,1009.5,0,3.9
2023-06-18 23:05:00,2023-06-19 05:05:00,22.78,0.3561,12.17,0.1037,0.006999,2.195,4.883,0.1353,0.09375,1.523,1.69,0.788,0.021,0.9717,0.07821,0.9164,0.3961,0.0306,0.4489,0.09633,0.834176470588235,0.69825,2132.7,434.53,10.823,0.366,10.458,172.47,21.2,14.5,8.5,0.23,0.392,232.6,3.06,83.51,15.1,0,1010.1,0,4.1
2023-06-19 00:05:00,2023-06-19 06:05:00,22.76,0.03672,9.605,0.03822,0.006999,1.68,3.712,0.1502,0.07248,1.145,1.275,0.5292,0.01525,0.4203,0.05785,0.3553,0.1572,0.01206,0.1657,0.03188,0.3455,0.6912,2256.5,432.12,21.378,12.469,8.907,81.91,20.8,27.5,21.9,0.591,0.743,228.6,3.6,83.05,15,0,1009.9,0,4
2023-06-19 01:05:00,2023-06-19 07:05:00,113.1,0.3118,85.1,0.1087,0.006999,14.78,38,0.1598,0.7654,12.47,14.62,5.028,0.00558,1.689,0.4118,0.5174,0.6544,0.03019,0.2546,0.07299,0.3808125,0.332384615384615,2709.4,428.54,7.163,0.103,7.06,156.12,22.3,2.5,11.8,0.318,0.068,270.1,2.49,83.52,14,0,1009.8,0,3.8
2023-06-19 02:05:00,2023-06-19 08:05:00,42.67,0.1809,37.82,0.08251,0.01477,6.571,17.21,0.1243,0.4037,5.988,7.122,2.479,0.00558,0.8602,0.2388,0.2854,0.3134,0.01811,0.1405,0.04677,0.2,0.2,2202.8,427.68,2.225,0.076,2.149,121.8,32.8,3.5,13,0.351,0.095,267.8,3.74,83.61,14,0,1009.7,0,3.8
2023-06-19 03:05:00,2023-06-19 09:05:00,42.17,0.1885,29.44,0.06791,0.006999,5.525,14.15,0.1511,0.299,4.437,5.168,1.804,0.00558,0.6979,0.2521,0.2474,0.3524,0.04037,0.1571,0.05856,0.2,0.300533333333333,2173.3,430.4,7.084,0.094,6.99,103.58,26.5,1,22.2,0.601,0.027,286,3.14,82.43,15.4,0,1009.6,0,4
2023-06-19 04:05:00,2023-06-19 10:05:00,19.99,0.1615,11.09,0.05644,0.006999,1.91,4.495,0.118,0.1226,1.253,1.464,0.7708,0.00558,0.4751,0.286,0.1901,0.4448,0.03838,0.09952,0.02706,0.227,0.271066666666667,2061.7,428.45,5.68,0.075,5.605,90.81,29.4,14,13,0.35,0.378,284.3,4.57,82.67,15,0,1009.7,0,4
2023-06-19 05:05:00,2023-06-19 11:05:00,166.9,0.4026,94.72,0.1515,0.01697,13.63,32.81,0.3477,0.6818,9.215,9.856,3.105,0.00558,1.135,0.6226,0.3581,0.6298,0.06579,0.2345,0.0891,0.468066666666667,0.3936,3256.2,441.55,16.52,1.407,15.113,143.28,14.2,13,21.7,0.587,0.351,45.7,1.5,78.55,19.1,0,1010.1,0,4.4
2023-06-19 06:05:00,2023-06-19 12:05:00,254.7,0.4243,190.7,0.1338,0.006999,36.38,90.72,0.5293,1.891,28.74,33.07,14.25,0.00558,6.69,2.452,2.039,2.771,0.1519,0.9057,0.2313,1.90213333333333,0.397466666666667,3552.4,443.59,41.55,16.949,24.6,149,9,15,33.8,0.912,0.406,78.7,1.82,78.97,17.9,23.2,1010.7,0,4.2
2023-06-19 07:05:00,2023-06-19 13:05:00,620.9,1.101,416.1,0.2672,0.01837,81.08,211.2,1.008,4.009,59.89,66.62,23.81,0.00558,9.8,5.024,2.992,5.547,0.3064,1.519,0.4382,1.0974,0.6262,6019,446.97,30.521,12.742,17.779,187.47,11.3,1,17.1,0.463,0.027,82.9,3.38,77.72,22.2,184.9,1011.8,0,5
2023-06-19 08:05:00,2023-06-19 14:05:00,105.4,0.5459,73.89,0.1685,0.006999,12.06,30.66,0.3287,0.7669,9.277,10.11,3.257,0.03518,1.228,0.9791,0.4517,0.8607,0.1036,0.3419,0.137,1.84533333333333,0.6144,2537.8,431.63,16.177,5.061,11.116,149.19,25.4,12,22.1,0.597,0.324,60.1,2.32,82.99,17.2,415,1012.8,0,4.6
2023-06-19 09:05:00,2023-06-19 15:05:00,102.4,0.7782,75.79,0.2886,0.0211,13.13,32.53,0.3252,0.6513,9.341,10.14,3.277,0.05628,1.242,1.019,0.398,0.7961,0.07211,0.2316,0.07747,1.926,0.9966875,2465.6,427.51,12.531,3.827,8.703,141.37,33.6,19.5,12.9,0.348,0.527,94.9,1.35,87.29,14.6,612.9,1013,0,4.4
2023-06-19 10:05:00,2023-06-19 16:05:00,46.44,0.3867,31.98,0.1614,0.01716,5.478,13.76,0.2043,0.3297,4.148,4.453,1.399,0.01222,0.5046,0.5222,0.1522,0.4066,0.0399,0.09624,0.03343,1.2846875,0.924888888888889,2215.3,425.87,8.445,2.179,6.264,121.31,44.4,7,26.7,0.723,0.189,70.9,0.65,93.53,12,794.8,1012.8,0,4.5
2023-06-19 11:05:00,2023-06-19 17:05:00,39.93,0.2564,26.91,0.1009,0.006999,4.468,11.04,0.1775,0.2437,3.247,3.47,1.052,0.00558,0.3644,0.4048,0.1157,0.3027,0.03268,0.07467,0.02963,0.747777777777778,0.826222222222222,2169,425.07,5.542,1.118,4.425,116.94,59.1,14.5,13,0.351,0.392,76.8,2.2,96.3,11.1,930.9,1012.5,0,4.5
2023-06-19 12:05:00,2023-06-19 18:05:00,1.311,0.01182,0.7379,0.008918,0.006999,0.1982,0.328,0.09232,0.005137,0.1031,0.1106,0.04301,0.00558,0.01944,0.02853,0.01555,0.01192,0.003896,0.004025,0.004025,0.2,0.631588235294118,1931.7,423.91,0.371,0.149,0.222,116.5,49.8,2.5,10.8,0.29,0.068,286.8,5.94,100.36,10,1030.7,1012,0,4.6
2023-06-19 13:05:00,2023-06-19 19:05:00,0.9991,0.01182,0.8653,0.008918,0.006999,0.2114,0.3687,0.08857,0.005137,0.1246,0.1315,0.05305,0.00558,0.02292,0.03,0.01963,0.01427,0.003896,0.004025,0.004025,0.2,0.627,1929.5,423.69,0.336,0.129,0.207,108.89,48.7,1,6.5,0.176,0.027,269.7,8.52,100.85,10.6,1071.9,1011.4,0,4.9
2023-06-19 14:05:00,2023-06-19 20:05:00,1.224,0.01182,0.7317,0.008918,0.006999,0.2047,0.3419,0.08108,0.005137,0.1236,0.1242,0.04879,0.00558,0.02084,0.02538,0.01622,0.01189,0.003896,0.004025,0.004025,0.2,0.743722222222222,1930.1,423.87,0.44,0.172,0.268,104.88,48.6,11,20,0.541,0.297,277.7,6.99,101.62,9.9,1084.8,1010.7,0,4.7
2023-06-19 15:05:00,2023-06-19 21:05:00,0.9165,0.01182,0.4575,0.008918,0.006999,0.1596,0.2214,0.08726,0.005137,0.08712,0.1001,0.04846,0.00558,0.027,0.02348,0.01982,0.009341,0.003896,0.004025,0.004025,0.2,0.6925,1928.6,423.83,0.277,0.09,0.187,113.31,49.3,12,8.6,0.234,0.324,269,5.78,102.19,9.8,1028.7,1010.3,0,4.7
2023-06-19 16:05:00,2023-06-19 22:05:00,1.127,0.01182,0.926,0.008918,0.006999,0.2391,0.4265,0.0816,0.005137,0.1337,0.1428,0.05498,0.00558,0.02501,0.02903,0.03007,0.01478,0.003896,0.004025,0.004025,0.2,0.6405,1928.2,423.66,0.444,0.171,0.273,106.1,48.9,5,13.2,0.356,0.135,263.9,6.8,103.13,9.3,792.7,1009.8,0,4.7
2023-06-19 17:05:00,2023-06-19 23:05:00,1.245,0.01182,0.9647,0.008918,0.006999,0.2579,0.5132,0.08176,0.01219,0.1818,0.1916,0.07494,0.01842,0.0315,0.02894,0.02247,0.02289,0.003896,0.004025,0.004025,NA,NA,1929,423.56,0.432,0.162,0.27,107.59,48.5,4,13.2,0.356,0.108,268.2,6.82,103.59,9,594.6,1009.3,0,4.6
2023-06-19 18:05:00,2023-06-20 00:05:00,1.638,0.01182,1.865,0.008918,0.006999,0.3617,0.7936,0.07919,0.02401,0.2902,0.3436,0.1729,0.03862,0.08455,0.03786,0.04169,0.04215,0.003896,0.009692,0.004025,0.333333333333333,0.609133333333333,1928.2,424.16,3.558,0.976,2.582,90.49,47.7,4,10.8,0.293,0.108,267.3,5.95,103.11,9,359,1009.2,0,4.5
2023-06-19 19:05:00,2023-06-20 01:05:00,0.7816,0.01182,0.265,0.008918,0.006999,0.1094,0.1234,0.07476,0.005137,0.06457,0.06933,0.04239,0.00558,0.02246,0.02618,0.01665,0.04856,0.003896,0.004025,0.004025,0.2,0.454470588235294,1926.6,423.7,0.707,0.089,0.617,90.57,45.8,1,22.5,0.608,0.027,299.5,5.5,101.57,10,148.8,1009.4,0,4.8
2023-06-19 20:05:00,2023-06-20 02:05:00,27.11,0.3085,17.69,0.05916,0.006999,3.215,8.065,0.09796,0.1477,2.302,2.595,0.7678,0.0271,0.2625,0.1175,0.08288,0.1417,0.01003,0.04824,0.01093,0.2,0.254,2074.7,425.96,5.28,0.156,5.123,92.54,34.4,6,12.4,0.336,0.162,283.6,3.77,97.38,11,2.7,1009.8,0,4.6
2023-06-19 21:05:00,2023-06-20 03:05:00,51.6,0.06272,36.66,0.04113,0.006999,7.167,18.36,0.1311,0.4739,6.462,7.816,3.848,0.03581,3.393,0.3137,2.18,1.344,0.09562,0.9379,0.2523,0.759166666666667,0.2,2228.7,425.41,1.573,0.048,1.519,148.38,36.1,13,7.3,0.197,0.351,254.9,2.59,93.55,12.2,0,1010.3,0,4.6
2023-06-19 22:05:00,2023-06-20 04:05:00,80.42,0.12,60.24,0.04993,0.006999,9.665,24.32,0.1699,0.5672,8.059,9.57,4.034,0.01883,1.661,0.3392,0.7911,0.8719,0.07365,0.466,0.1559,0.975111111111111,0.310833333333333,2435.9,427.12,5.628,0.093,5.534,120.59,26.5,8.5,19.8,0.536,0.23,263.6,2.5,89.93,14,0,1011.1,0,4.7
