"time_utc","ethane","ethene","propane","propene","1_3-butadiene","i-butane","n-butane","acetylene","cyclopentane","i-pentane","n-pentane","n-hexane","isoprene","n-heptane","benzene","n-octane","toluene","ethyl-benzene","m&p-xylene","o-xylene","h2s","so2"
"YYYY-MM-DD HH:mm","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb","ppb"
"2024-05-31 15:05:00",31.78,0.5918,20.98,0.009723,0.007074,3.175,8.724,0.2172,0.215,2.491,2.852,0.9496,0.005682,0.3512,0.3031,0.1135,0.2464,0.02204,0.04204,0.005154,1.2738888888888888,0.6133888888888889
"2024-05-31 16:05:00",41.48,0.5737,26.34,0.08377,0.007074,3.937,10.54,0.2212,0.2237,2.834,3.145,0.9467,0.005682,0.3127,0.3532,0.1096,0.263,0.02983,0.02599,0.005154,1.3297222222222222,0.7436111111111111
"2024-05-31 17:05:00",25.39,0.5957,16.66,0.009723,0.007074,2.515,6.804,0.2531,0.1347,1.879,2.092,0.6311,0.005682,0.2189,0.2883,0.07383,0.1798,0.004683,0.004995,0.005154,1.0407777777777776,0.5281111111111111
"2024-05-31 18:05:00",20.29,0.4996,12.97,0.009723,0.007074,2.041,5.579,0.2724,0.1113,1.74,1.785,0.5293,0.005682,0.1914,0.2875,0.06322,0.165,0.004683,0.004995,0.005154,0.8656111111111111,0.3661111111111111
"2024-05-31 19:05:00",23.42,0.5481,14.12,0.009723,0.007074,2.149,5.711,0.3329,0.115,1.547,1.781,0.5596,0.005682,0.2189,0.338,0.08691,0.2027,0.02225,0.004995,0.005154,0.797611111111111,0.5000555555555555
"2024-05-31 20:05:00",22.18,0.4442,13.82,0.009723,0.007074,2.016,5.435,0.2846,0.1028,1.433,1.648,0.5281,0.005682,0.2062,0.2746,0.09091,0.1641,0.004683,0.004995,0.005154,0.6557222222222223,0.426
"2024-05-31 21:05:00",20.12,0.4201,12.26,0.009723,0.007074,1.776,4.805,0.2517,0.0838,1.232,1.407,0.4125,0.005682,0.1569,0.2408,0.05803,0.2281,0.004683,0.004995,0.005154,0.5830555555555557,0.21333333333333335
"2024-05-31 22:05:00","","","","","","","","","","","","","","","","","","","","",0.6758888888888889,0.4246666666666667
"2024-05-31 23:05:00","","","","","","","","","","","","","","","","","","","","",0.6322777777777778,0.391
"2024-06-01 00:05:00",24.86,0.3823,14.58,0.04344,0.007125,2.231,5.768,0.2663,0.1007,1.456,1.669,0.4944,0.005661,0.1765,0.1775,0.06269,0.1676,0.004552,0.004846,0.004944,0.7568888888888889,0.6300555555555555
"2024-06-01 01:05:00",18.19,1.678,10.36,0.1895,0.007125,1.589,4.111,0.3887,0.07748,1.002,1.159,0.3604,0.005661,0.1289,0.2028,0.0462,0.2445,0.004552,0.004846,0.004944,0.625,0.5805555555555555
"2024-06-01 02:05:00",32.96,0.5584,18.02,0.0744,0.007125,2.753,7.153,0.2418,0.1457,2.002,2.348,0.8496,0.005661,0.3424,0.204,0.1234,0.1922,0.004552,0.06036,0.004944,0.7021111111111111,0.49744444444444447
"2024-06-01 03:05:00",43.54,2.317,30.36,0.4109,0.007125,5.184,14.8,0.5797,0.3204,4.677,5.137,1.464,0.005661,0.5046,0.4033,0.1832,0.3877,0.04567,0.1488,0.004944,0.9411111111111112,0.41633333333333333
"2024-06-01 04:05:00",22.47,0.5252,15.45,0.06722,0.007125,2.675,7.262,0.3102,0.1672,2.125,2.498,0.8536,0.005661,0.3543,0.2582,0.1576,0.2349,0.004552,0.1045,0.004944,0.7956666666666666,0.3726666666666667
"2024-06-01 05:05:00",29.38,0.6323,17.56,0.07913,0.007125,2.77,7.46,0.314,0.1763,2.124,2.531,0.9621,0.005661,0.4226,0.2575,0.1852,0.2586,0.03389,0.1249,0.04828,0.6531111111111111,0.2
"2024-06-01 06:05:00",8.819,1.203,5.539,0.009796,0.007125,0.8656,2.435,0.1874,0.07334,0.7426,0.8116,0.2867,0.005661,0.1298,0.1378,0.06379,0.1123,0.004552,0.02295,0.004944,"",""
"2024-06-01 07:05:00",53.93,2.201,33.14,0.1983,0.007125,4.877,12.62,0.2418,0.2626,3.37,3.676,1.093,0.005661,0.3755,0.2805,0.1164,0.243,0.03354,0.03563,0.004944,"",""
"2024-06-01 08:05:00",91.76,0.5491,51.57,0.07584,0.007125,7.241,19.27,0.2644,0.368,4.982,5.655,1.673,0.005661,0.5322,0.461,0.1469,0.3516,0.02678,0.0754,0.004944,"",""
"2024-06-01 09:05:00",32.98,1.038,24.4,0.2142,0.007125,6.738,21.3,0.3565,0.7938,11.27,10.02,2.641,0.02692,0.4621,0.571,0.156,0.8842,0.08155,0.1968,0.06468,"",""
"2024-06-01 10:05:00",61.06,0.7639,42.67,0.1011,0.007125,8.104,25.36,0.3734,0.8739,10.09,12.46,4.437,0.005661,1.683,2.294,0.5796,1.578,0.07433,0.4189,0.1103,"",""
"2024-06-01 11:05:00",46.05,0.8033,28.38,0.1249,0.007125,4.556,12.52,0.3065,0.2959,3.795,4.362,1.526,0.005661,0.6297,0.4823,0.3074,0.4647,0.08946,0.4505,0.1489,"",""
"2024-06-01 12:05:00",238.3,1.931,164.6,0.1954,0.007125,26.37,70.54,0.5448,1.224,19.62,22.32,7.367,0.005661,2.918,1.124,1.152,1.181,0.09064,0.5761,0.158,"",""
"2024-06-01 13:05:00",72.29,2.057,72.1,0.2268,0.007125,13.62,38.91,0.3547,0.8063,11.37,13.19,4.131,0.005661,1.351,0.7361,0.3509,0.6888,0.05046,0.1818,0.06252,"",""
"2024-06-01 14:05:00",93.31,2.017,64.47,0.2181,0.007125,10.58,30.38,0.4793,0.6374,8.656,9.753,2.804,0.005661,0.927,0.854,0.2918,0.6541,0.04717,0.1874,0.05341,"",""
"2024-06-01 15:05:00",34.33,0.6015,21.68,0.06212,0.007125,3.257,9.4,0.3273,0.2373,2.746,3.141,1.057,0.005661,0.4034,0.4394,0.1549,0.355,0.02828,0.1093,0.004944,"",""
"2024-06-01 16:05:00",41.1,0.7458,27.61,0.0808,0.007125,4.176,11.99,0.395,0.2654,3.291,3.716,1.179,0.005661,0.4499,0.4167,0.1758,0.3335,0.02983,0.113,0.04802,"",""
"2024-06-01 17:05:00",25.57,0.6708,18.73,0.07019,0.007125,2.988,8.755,0.3971,0.1839,2.448,2.761,0.8449,0.005661,0.2967,0.2813,0.09966,0.2014,0.004552,0.004846,0.004944,"",""
"2024-06-01 20:05:00",21.85,0.4211,13.43,0.04276,0.007125,1.936,5.281,0.2581,0.09322,1.356,1.541,0.4316,0.005661,0.1513,0.2153,0.05301,0.1289,0.004552,0.004846,0.004944,"",""
"2024-06-01 21:05:00",19.62,0.4164,12.16,0.04462,0.007125,1.777,4.883,0.2369,0.0823,1.275,1.403,0.3964,0.005661,0.1448,0.2037,0.05417,0.1163,0.004552,0.004846,0.004944,"",""
"2024-06-01 22:05:00",19.12,0.4118,11.71,0.009796,0.007125,1.69,4.612,0.2542,0.07534,1.171,1.227,0.3494,0.005661,0.1206,0.2015,0.05439,0.1111,0.004552,0.004846,0.004944,"",""
"2024-06-01 23:05:00",16.89,0.4564,10.25,0.05138,0.007125,1.527,4.103,0.264,0.0745,1.078,1.191,0.3664,0.005661,0.1458,0.1935,0.0611,0.1347,0.004552,0.004846,0.004944,"",""
"2024-06-02 00:05:00",23.13,0.6484,14.34,0.0912,0.007125,2.24,6.11,0.3259,0.1553,1.726,1.976,0.6523,0.005661,0.2553,0.5682,0.09758,0.4014,0.004552,0.08661,0.004944,"",""
"2024-06-02 01:05:00",17.64,0.4557,11.31,0.04383,0.007125,1.767,4.885,0.2746,0.1045,1.379,1.591,0.5788,0.005661,0.248,0.2459,0.108,0.204,0.0225,0.004846,0.004944,"",""
"2024-06-02 02:05:00",22.8,0.7622,12.31,0.1051,0.007125,2.18,5.621,0.2807,0.1403,1.805,2.155,0.76,0.005661,0.2612,0.1751,0.07783,0.1922,0.004552,0.004846,0.004944,"",""
"2024-06-02 03:05:00",33.63,1.115,20.01,0.1694,0.007125,3.615,9.855,0.4164,0.2767,3.386,4.254,1.902,0.005661,0.9247,0.3046,0.2695,0.3798,0.004552,0.1192,0.004944,"",""
"2024-06-02 04:05:00",48.03,1.163,27.31,0.1882,0.007125,4.449,11.89,0.5306,0.2919,3.573,4.4,1.623,0.005661,0.7087,0.4438,0.2835,0.3584,0.02852,0.1569,0.05662,"",""
"2024-06-02 05:05:00",25.8,0.7905,13.5,0.1199,0.007125,2.086,5.266,0.2324,0.09146,1.425,1.668,0.5505,0.005661,0.2314,0.1811,0.09522,0.1331,0.004552,0.02451,0.004944,"",""
"2024-06-02 06:05:00",19.98,0.718,20.16,0.09626,0.007125,7.998,31.27,0.3631,1.554,19.22,25.06,9.805,0.005661,3.703,2.992,0.9644,2.363,0.09211,0.4296,0.1042,"",""
"2024-06-02 07:05:00",100.8,0.8667,56.06,0.1323,0.007125,8.048,20.71,0.252,0.4508,5.638,6.77,2.482,0.005661,1.022,1.156,0.3407,1.627,0.04149,0.2518,0.05818,"",""
"2024-06-02 08:05:00",54.73,0.6101,35.06,0.0878,0.007125,5.692,15.58,0.193,0.3061,4.153,4.92,1.752,0.005661,0.8805,0.4216,0.4428,0.3686,0.03191,0.203,0.04979,"",""
"2024-06-02 09:05:00",51.96,2.33,33.87,0.3354,0.007125,5.703,17.18,0.6726,0.5732,5.584,7.063,2.807,0.005661,1.329,1.332,0.5486,0.9601,0.04845,0.3145,0.0862,"",""
"2024-06-02 10:05:00",88.9,1.97,51.24,0.1892,0.007125,8.038,21.67,0.4723,0.4896,6.469,7.78,2.928,0.005661,1.273,0.5415,0.4458,0.6021,0.0442,0.2277,0.0737,"",""
"2024-06-02 11:05:00",99.82,2.035,64.05,0.2006,0.007125,10.69,28.91,0.6458,0.6475,8.764,10.54,3.955,0.005661,1.755,0.9672,0.7771,1.052,0.1375,0.6164,0.2462,"",""
"2024-06-02 12:05:00",151.7,2.606,111.4,0.3441,0.03973,15.77,42.62,0.9988,0.9824,13.38,16.35,6.748,0.005661,"","","","","","","","",""
"2024-06-02 18:05:00",36.96,0.6847,22.15,0.07265,0.007125,3.676,9.98,0.3103,0.2073,2.946,3.598,1.314,0.005661,0.4978,0.2772,0.145,0.2699,0.004552,0.01953,0.004944,"",""
"2024-06-02 19:05:00",20.4,0.5661,11.45,0.0802,0.007125,1.836,4.781,0.2257,0.08735,1.261,1.476,0.47,0.005661,0.1674,0.2051,0.06013,0.1693,0.004552,0.004846,0.004944,"",""
"2024-06-02 20:05:00",14.21,0.6182,7.728,0.06565,0.007125,1.228,3.169,0.232,0.06252,0.8366,0.9755,0.3172,0.005661,0.1363,0.134,0.05629,0.08733,0.004552,0.004846,0.004944,"",""
"2024-06-02 21:05:00",11.58,1.195,6.277,0.1514,0.007125,0.8542,2.086,0.6362,0.03791,0.4928,0.5467,0.1704,0.005661,0.07374,0.03171,0.03943,0.03698,0.004552,0.004846,0.004944,"",""
"2024-06-02 22:05:00",9.574,0.5972,6.412,0.0547,0.007125,1.021,2.584,0.2472,0.04304,0.6479,0.733,0.2548,0.005661,0.14,0.03235,0.06674,0.0459,0.004552,0.004846,0.004944,"",""
"2024-06-03 00:05:00",4.349,1.053,2.337,0.009796,0.007125,0.3831,1.022,0.1345,0.0053,0.3185,0.3214,0.111,0.005661,0.04293,0.03413,0.1018,0.04081,0.004552,0.004846,0.004944,"",""
"2024-06-03 01:05:00",5.513,1.07,2.745,0.009796,0.007125,0.5969,1.658,"",0.03398,0.5008,0.5553,0.1723,0.005661,0.05688,0.04245,0.02388,0.038,0.004552,0.004846,0.004944,"",""
"2024-06-03 02:05:00",5.157,1.141,2.696,0.009796,0.007125,0.4516,1.089,0.124,0.0053,0.3805,0.3413,0.1201,0.005661,0.04316,0.04593,0.01761,0.04391,0.004552,0.004846,0.004944,"",""
"2024-06-03 03:05:00",247.8,1.045,130.0,0.009796,0.007125,18.31,45.97,0.1904,0.7833,12.66,14.65,4.88,0.005661,1.717,0.3877,0.4646,0.5002,0.004552,0.1875,0.03163,"",""
"2024-06-03 04:05:00",56.46,3.984,32.5,0.5003,0.007125,4.532,10.94,1.615,0.1574,2.702,2.948,0.9362,0.005661,0.443,0.1068,0.1822,0.1657,0.004552,0.04228,0.02767,"",""
"2024-06-03 05:05:00",141.4,9.162,74.46,1.302,0.05645,10.88,27.01,4.532,0.3836,6.772,7.601,2.086,0.005661,0.6442,0.2822,0.206,0.2534,0.004552,0.08459,0.02299,"",""
"2024-06-03 06:05:00",57.49,1.08,25.99,0.1463,0.007125,4.137,9.166,0.3709,0.1227,2.56,2.715,0.8984,0.005661,0.3906,0.09701,0.2535,0.1731,0.004552,0.1389,0.02107,"",""
"2024-06-03 07:05:00",54.78,0.7242,32.26,0.09757,0.007125,4.881,12.85,0.2286,0.3049,3.759,4.602,2.114,0.005661,0.9879,0.4777,0.3572,0.5058,0.03178,0.2098,0.06383,"",""
"2024-06-03 08:05:00",83.65,1.588,49.0,0.3009,0.007125,8.448,22.89,0.5402,0.5694,7.347,9.018,3.692,0.005661,1.642,0.6618,0.6931,0.8686,0.1213,0.4753,0.1865,"",""
"2024-06-03 09:05:00",119.0,1.667,76.28,0.2989,0.007125,12.53,35.25,0.8408,0.7748,10.15,12.28,4.391,0.005661,1.766,0.9021,0.6237,0.9237,0.08813,0.4424,0.1659,"",""
"2024-06-03 10:05:00",176.0,2.061,112.6,0.3885,0.007125,18.75,52.87,1.082,1.131,15.68,18.91,6.941,0.005661,2.809,1.289,1.034,1.945,0.2078,0.7959,0.3163,"",""
"2024-06-03 11:05:00",171.2,1.892,106.8,0.3564,0.007125,17.25,47.24,0.869,0.9415,13.5,16.2,5.763,0.005661,2.43,1.021,0.923,1.693,0.07573,0.4861,0.1344,"",""
"2024-06-03 12:05:00",187.7,3.316,126.2,0.5269,0.04382,20.9,57.92,1.383,1.198,16.89,20.07,7.095,0.005661,2.84,1.274,1.026,1.499,0.1161,0.6218,0.229,"",""
"2024-06-03 13:05:00",223.3,3.495,154.0,0.509,0.03523,24.17,68.17,1.594,1.413,19.72,23.5,8.217,0.005661,3.217,1.424,1.166,1.623,0.1622,0.7165,0.2506,"",""
"2024-06-03 14:05:00",171.8,4.83,120.2,0.7352,0.03692,20.1,56.6,1.58,1.192,16.52,19.39,6.77,0.005661,2.718,1.838,1.124,1.8,0.5433,2.144,0.5925,"",""
"2024-06-03 15:05:00",131.3,2.593,88.77,0.309,0.007125,14.56,40.49,0.8879,0.8688,11.89,13.91,4.841,0.005661,1.951,1.234,0.7287,1.115,0.1006,0.428,0.158,"",""
"2024-06-03 16:05:00",72.34,1.015,49.16,0.1382,0.007125,8.417,22.77,0.3807,0.474,6.608,7.678,2.62,0.005661,1.042,0.6748,0.3892,0.5885,0.04991,0.22,0.07687,"",""
"2024-06-03 17:05:00",10.96,0.2649,6.749,0.03921,0.007125,1.24,3.559,0.1516,0.1342,1.919,1.722,0.612,0.005661,0.1946,0.2341,0.05942,0.2126,0.004552,0.0222,0.004944,"",""
"2024-06-03 18:05:00",8.017,1.11,4.608,0.009796,0.007125,0.7377,1.914,0.134,0.03709,0.5418,0.6044,0.1965,0.005661,0.06586,0.08746,0.02446,0.06003,0.004552,0.004846,0.004944,"",""
"2024-06-03 21:05:00",4.089,0.4825,2.103,0.04449,0.007125,0.3112,0.7832,0.2748,0.0053,0.1944,0.2151,0.07785,0.005661,0.03327,0.02171,0.0175,0.02387,0.004552,0.004846,0.004944,"",""
"2024-06-03 22:05:00",1.326,1.056,0.4668,0.009796,0.007125,0.07598,0.2253,0.1137,0.0053,0.09293,0.07499,0.04324,0.005661,0.004105,0.02371,0.00413,0.02115,0.004552,0.004846,0.004944,"",""
"2024-06-03 23:05:00",1.438,1.075,0.6345,0.009796,0.007125,0.1194,0.3168,0.1205,0.0053,0.1239,0.1279,0.05755,0.005661,0.02424,0.02457,0.00413,0.02271,0.004552,0.004846,0.004944,"",""
"2024-06-04 00:05:00",1.736,1.031,0.8166,0.009796,0.007125,0.2025,0.5559,"",0.0053,0.1911,0.2101,0.08571,0.005661,0.03672,0.03855,0.00413,0.03805,0.004552,0.004846,0.004944,"",""
"2024-06-04 01:05:00",3.101,0.988,2.683,0.009796,0.007125,0.5453,1.503,"",0.03436,0.4778,0.5415,0.1678,0.005661,0.07895,0.04047,0.02512,0.04953,0.004552,0.004846,0.004944,"",""
"2024-06-04 02:05:00",9.631,0.9847,7.946,0.009796,0.007125,1.677,4.672,"",0.09698,1.473,1.712,0.5225,0.005661,0.191,0.07833,0.06087,0.08416,0.004552,0.004846,0.004944,"",""
"2024-06-04 03:05:00",10.99,1.07,4.503,0.009796,0.007125,0.7081,1.326,"",0.0053,0.3898,0.3698,0.1196,0.005661,0.05455,0.02459,0.03018,0.02825,0.004552,0.004846,0.004944,"",""
"2024-06-04 04:05:00",30.49,2.708,14.48,0.2755,0.007125,2.028,4.693,0.9443,0.06386,1.17,1.291,0.3712,0.005661,0.118,0.07743,0.04339,0.05997,0.004552,0.004846,0.004944,"",""
"2024-06-04 05:05:00",48.69,4.953,24.25,0.6496,0.007125,3.562,9.089,1.984,0.1242,2.33,2.588,0.6851,0.005661,0.2293,0.09591,0.07311,0.09453,0.004552,0.004846,0.004944,"",""
"2024-06-04 06:05:00",30.99,1.3,14.96,0.1846,0.007125,2.199,5.287,0.4826,0.07822,1.355,1.492,0.4176,0.005661,0.1473,0.06268,0.04402,0.06374,0.004552,0.004846,0.004944,"",""
"2024-06-04 07:05:00",41.21,0.6919,17.47,0.12,0.007125,2.862,6.376,0.2087,0.09806,1.977,2.241,0.7639,0.005661,0.4055,0.07842,0.1744,0.1493,0.004552,0.03081,0.004944,"",""
"2024-06-04 08:05:00",89.93,1.269,51.96,0.2342,0.007125,8.281,22.18,0.4228,0.5718,7.368,8.613,3.202,0.005661,1.218,0.8327,0.3845,0.9209,0.07304,0.2916,0.09689,"",""
"2024-06-04 09:05:00",95.77,1.455,51.77,0.2405,0.007125,7.759,20.32,0.5005,0.4795,6.092,7.302,2.865,0.005661,1.262,0.7058,0.5466,0.8488,0.1632,0.7001,0.2475,"",""
"2024-06-04 10:05:00",59.23,1.401,32.96,0.2038,0.007125,5.08,13.47,0.5401,0.3738,4.508,5.523,2.291,0.005661,1.089,0.6618,0.4891,0.702,0.06473,0.4227,0.004944,"",""
"2024-06-04 11:05:00",6.003,1.12,3.687,0.009796,0.007125,0.6668,1.729,"",0.04157,0.5279,0.6034,0.1955,0.005661,0.07757,0.06945,0.0351,0.08902,0.004552,0.01944,0.004944,"",""
"2024-06-04 12:05:00",124.3,2.0,88.31,0.3285,0.02922,14.59,39.28,0.8276,0.7733,11.14,12.61,4.244,0.005661,1.709,0.9119,0.7518,1.295,0.2569,1.039,0.004944,"",""
"2024-06-04 13:05:00",228.3,3.015,140.2,0.4186,0.007125,24.39,68.35,0.8955,1.573,22.52,27.24,10.88,0.005661,4.464,2.174,1.596,2.166,0.1772,1.084,0.004944,"",""
"2024-06-04 14:05:00",153.3,2.057,101.0,0.4143,0.007125,17.3,46.87,0.7631,0.999,14.04,16.7,6.273,0.005661,2.733,1.396,1.128,1.419,0.004552,0.8707,0.004944,"",""
"2024-06-04 17:05:00",22.56,0.3756,13.82,0.05747,0.007125,2.208,5.689,0.1381,0.1169,1.646,1.784,0.5014,0.005661,0.1736,0.2568,0.05597,0.1678,0.004552,0.02349,0.004944,"",""
"2024-06-04 18:05:00",2.304,1.086,0.7766,0.009796,0.007125,0.1224,0.2891,0.1117,0.0053,0.1044,0.1087,0.03737,0.005661,0.02913,0.03127,0.03197,0.02877,0.004552,0.004846,0.004944,"",""
"2024-06-04 19:05:00",2.379,1.126,0.793,0.009796,0.007125,0.1343,0.2958,0.1528,0.0053,0.1108,0.1207,0.05708,0.005661,0.03761,0.02647,0.01947,0.03109,0.004552,0.004846,0.004944,"",""
"2024-06-04 20:05:00",2.766,1.095,1.372,0.009796,0.007125,0.235,0.6313,0.1246,0.0053,0.2336,0.2384,0.08497,0.005661,0.03015,0.03186,0.02401,0.05013,0.004552,0.004846,0.004944,"",""
"2024-06-04 21:05:00",2.804,1.041,0.7508,0.009796,0.007125,0.1595,0.4068,"",0.0053,0.4239,0.2691,0.1015,0.005661,0.06643,0.04182,0.04211,0.08727,0.004552,0.004846,0.004944,"",""
"2024-06-04 22:05:00",6.729,1.042,1.872,0.009796,0.007125,0.2589,0.7536,0.1022,0.03757,0.8169,0.3946,0.1165,0.005661,0.03996,0.0513,0.02202,0.1239,0.004552,0.02718,0.02447,"",""
"2024-06-04 23:05:00",2.221,1.039,0.824,0.009796,0.007125,0.1308,0.3177,0.1182,0.0053,0.1175,0.1037,0.04193,0.005661,0.004105,0.02504,0.00413,0.02499,0.004552,0.004846,0.004944,"",""
"2024-06-05 00:05:00",3.075,1.026,1.465,0.009796,0.007125,0.2369,0.5936,0.1143,0.0053,0.1979,0.1879,0.07071,0.005661,0.03546,0.02814,0.00413,0.02783,0.004552,0.004846,0.004944,"",""
"2024-06-05 01:05:00",32.98,1.213,17.53,0.1535,0.007125,2.507,5.748,0.4924,0.07566,1.416,1.514,0.4192,0.005661,0.1573,0.0678,0.06715,0.07497,0.004552,0.004846,0.004944,"",""
"2024-06-05 02:05:00",138.4,0.317,72.53,0.0511,0.007125,10.77,25.61,0.1634,0.4562,7.233,8.242,2.899,0.005661,1.148,0.2335,0.4265,0.353,0.02586,0.2465,0.07725,"",""
"2024-06-05 03:05:00",186.9,0.3661,99.25,0.06351,0.007125,15.13,38.12,0.1356,0.7389,10.95,13.0,4.597,0.005661,1.637,0.3776,0.478,0.4892,0.02932,0.243,0.07583,"",""
"2024-06-05 04:05:00",2.737,0.3155,1.794,0.04101,0.007125,0.218,0.5453,"",0.0053,0.2249,0.2881,0.1697,0.005661,0.09827,0.0594,0.04491,0.08519,0.004552,0.004846,0.004944,"",""
"2024-06-05 05:05:00",7.205,1.143,9.663,0.009796,0.007125,2.358,6.632,"",0.1253,2.019,2.306,0.7206,0.005661,0.2222,0.08395,0.06502,0.09648,0.004552,0.004846,0.004944,"",""
"2024-06-05 06:05:00",26.48,1.106,17.63,0.009796,0.007125,3.448,8.905,"",0.2025,2.812,2.976,0.9314,0.005661,0.2622,0.1208,0.06999,0.1198,0.004552,0.004846,0.004944,"",""
"2024-06-05 07:05:00",27.03,0.4924,17.31,0.07777,0.007125,3.829,10.73,0.2226,0.3278,6.477,4.592,1.503,0.03493,0.6174,0.4344,0.2643,0.6364,0.07244,0.2896,0.09249,"",""
"2024-06-05 08:05:00",64.28,0.6402,41.06,0.07955,0.007125,7.282,19.64,0.1842,0.5323,6.392,6.95,2.071,0.005661,0.6377,1.016,0.1766,0.6861,0.0481,0.1417,0.03846,"",""
"2024-06-05 09:05:00",49.99,0.6534,33.65,0.1171,0.007125,5.585,15.04,0.1896,0.4132,4.932,5.39,1.967,0.005661,0.7624,0.6817,0.2993,0.6311,0.08053,0.2212,0.07594,"",""
"2024-06-05 10:05:00",66.03,0.729,39.68,0.1296,0.007125,6.232,16.33,0.2408,0.4299,5.162,5.764,2.394,0.005661,1.264,0.7106,0.6186,0.7952,0.0736,0.3711,0.1221,"",""
"2024-06-05 11:05:00",51.79,0.8021,33.2,0.1893,0.007125,5.042,12.81,0.3179,0.352,4.153,4.655,1.968,0.005661,1.087,0.5915,0.4591,0.6794,0.07329,0.277,0.09875,"",""
"2024-06-05 12:05:00",79.19,0.9983,47.64,0.2438,0.007125,8.419,23.81,0.3815,0.5856,9.1,9.097,2.983,0.005661,1.153,0.8374,0.4444,0.9674,0.1033,0.3561,0.1385,"",""
"2024-06-05 13:05:00",93.6,1.227,51.92,0.3372,0.02863,9.585,26.06,0.6999,0.8212,10.01,11.95,5.488,0.005661,3.581,1.197,2.143,2.074,0.2644,1.291,0.3743,"",""
"2024-06-05 14:05:00",35.44,0.5005,26.38,0.06688,0.007125,4.238,11.53,0.2489,0.2598,3.244,3.553,1.144,0.005661,0.4256,0.3582,0.1718,0.2994,0.004552,0.04859,0.04462,"",""
"2024-06-05 15:05:00",27.77,0.3942,17.85,0.07437,0.007125,2.618,6.895,0.241,0.1825,2.058,2.323,0.9033,0.005661,0.4066,0.3344,0.1735,0.2994,0.03508,0.05162,0.03101,"",""
"2024-06-05 17:05:00",22.73,0.4034,14.55,0.04282,0.007125,2.18,5.822,0.2113,0.1258,1.64,1.756,0.5279,0.005661,0.1808,0.2352,0.05543,0.1608,0.004552,0.004846,0.004944,"",""
"2024-06-05 18:05:00",20.2,0.3447,12.61,0.009796,0.007125,1.832,4.859,0.2071,0.1042,1.441,1.419,0.4026,0.005661,0.1415,0.2187,0.04513,0.1612,0.004552,0.004846,0.004944,"",""
"2024-06-05 19:05:00",17.51,0.4084,11.17,0.009796,0.007125,1.656,4.327,0.1996,0.08657,1.207,1.251,0.3498,0.005661,0.1142,0.213,0.03509,0.1581,0.004552,0.004846,0.004944,"",""
"2024-06-05 20:05:00",15.98,0.3685,10.3,0.009796,0.007125,1.565,4.11,0.1683,0.06946,1.059,1.131,0.308,0.005661,0.1013,0.1872,0.03031,0.1044,0.004552,0.004846,0.004944,"",""
"2024-06-05 21:05:00",16.91,0.3714,10.74,0.03984,0.007125,1.625,4.225,0.1464,0.077,1.14,1.216,0.3482,0.005661,0.1102,0.2042,0.03667,0.1364,0.004552,0.004846,0.004944,"",""
"2024-06-05 22:05:00",17.33,0.3761,11.3,0.009796,0.007125,1.859,4.911,0.1505,0.0826,1.405,1.431,0.3933,0.005661,0.1205,0.1859,0.03844,0.1104,0.004552,0.004846,0.004944,"",""
"2024-06-05 23:05:00",11.7,0.3317,6.978,0.03934,0.007125,1.047,2.691,0.1398,0.0572,0.7129,0.765,0.221,0.005661,0.07287,0.1486,0.02596,0.08274,0.004552,0.004846,0.004944,"",""
"2024-06-06 00:05:00",21.25,0.7448,12.68,0.09253,0.007125,1.992,5.229,0.2788,0.101,1.345,1.536,0.4528,0.005661,0.1598,0.1883,0.05206,0.1159,0.004552,0.004846,0.004944,"",""
"2024-06-06 01:05:00",13.2,0.5482,7.736,0.0558,0.007125,1.233,3.357,0.1452,0.06259,1.014,1.006,0.2993,0.005661,0.1111,0.151,0.05434,0.1111,0.004552,0.004846,0.004944,"",""
"2024-06-06 02:05:00",19.87,0.6046,12.96,0.08085,0.007125,2.01,5.548,0.3653,0.1066,1.611,1.737,0.5708,0.005661,0.2643,0.1965,0.1058,0.2094,0.02481,0.1019,0.041,"",""
"2024-06-06 03:05:00",49.33,0.9954,41.25,0.1555,0.007125,8.476,24.5,0.3287,0.4724,7.288,8.579,2.623,0.005661,0.8438,0.3783,0.2669,0.355,0.02567,0.1435,0.04735,"",""
"2024-06-06 04:05:00",85.11,1.447,64.19,0.2662,0.007125,10.85,30.56,0.7995,0.6834,9.263,10.56,3.796,0.005661,1.55,0.9171,0.5319,0.9183,0.08698,0.321,0.1057,"",""
"2024-06-06 05:05:00",64.29,0.8972,43.93,0.1252,0.007125,6.739,19.43,0.4561,0.4419,5.596,6.589,2.42,0.005661,1.136,0.6838,0.4874,0.7555,0.07693,0.331,0.1057,"",""
"2024-06-06 06:05:00",63.85,0.6283,37.36,0.09023,0.007125,4.87,13.38,0.2907,0.2825,3.52,4.075,1.389,0.005661,0.6487,0.4144,0.2986,0.4971,0.03572,0.1623,0.05324,"",""
"2024-06-06 07:05:00",48.99,1.771,31.42,0.1284,0.007125,4.958,13.94,0.9124,0.338,4.093,4.892,2.149,0.005661,1.191,0.6445,0.4581,0.6873,0.05963,0.3043,0.004944,"",""
